CMD: /home/thc1006/dev/qwen3.8-speculative-decoding-rtx3090/llamacpp-dflash2/build/bin/llama-server -m /home/thc1006/dev/qwen3.8-speculative-decoding-rtx3090/models/target/Qwen3.8-27B-UD-Q4_K_XL.gguf --host 127.0.0.1 --port 18144 -ngl 999 -c 8192 -fa on -ctk q8_0 -ctv q8_0 --no-webui --parallel 1 --jinja --fit off --spec-type draft-dflash --spec-draft-n-max 7 -md /home/thc1006/dev/qwen3.8-speculative-decoding-rtx3090/models/dflash2/Qwen3.8-27B-DFlash2-Q4_K_M.gguf
0.00.134.398 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.209.756 I srv          init: The UI is disabled
0.00.209.758 I srv          init: Use --ui/--no-ui (or deprecated --webui/--no-webui) to enable/disable
0.00.209.798 W srv  llama_server: -----------------
0.00.209.800 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.209.800 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.209.800 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.209.800 W srv  llama_server: -----------------
0.00.211.000 I srv    load_model: loading model '/home/thc1006/dev/qwen3.8-speculative-decoding-rtx3090/models/target/Qwen3.8-27B-UD-Q4_K_XL.gguf'
0.00.436.579 W model has unused tensor blk.64.attn_norm.weight (size = 20480 bytes) -- ignoring
0.00.436.586 W model has unused tensor blk.64.post_attention_norm.weight (size = 20480 bytes) -- ignoring
0.00.436.591 W model has unused tensor blk.64.attn_q.weight (size = 51609600 bytes) -- ignoring
0.00.436.592 W model has unused tensor blk.64.attn_k.weight (size = 5570560 bytes) -- ignoring
0.00.436.594 W model has unused tensor blk.64.attn_v.weight (size = 5570560 bytes) -- ignoring
0.00.436.600 W model has unused tensor blk.64.attn_output.weight (size = 25804800 bytes) -- ignoring
0.00.436.601 W model has unused tensor blk.64.attn_q_norm.weight (size = 1024 bytes) -- ignoring
0.00.436.603 W model has unused tensor blk.64.attn_k_norm.weight (size = 1024 bytes) -- ignoring
0.00.436.605 W model has unused tensor blk.64.ffn_gate.weight (size = 73113600 bytes) -- ignoring
0.00.436.606 W model has unused tensor blk.64.ffn_down.weight (size = 73113600 bytes) -- ignoring
0.00.436.608 W model has unused tensor blk.64.ffn_up.weight (size = 73113600 bytes) -- ignoring
0.00.436.610 W model has unused tensor blk.64.nextn.eh_proj.weight (size = 43008000 bytes) -- ignoring
0.00.436.612 W model has unused tensor blk.64.nextn.enorm.weight (size = 20480 bytes) -- ignoring
0.00.436.625 W model has unused tensor blk.64.nextn.hnorm.weight (size = 20480 bytes) -- ignoring
0.00.436.631 W model has unused tensor blk.64.nextn.shared_head_norm.weight (size = 20480 bytes) -- ignoring
0.01.977.260 I cmn          init: llama threadpool init, n_threads = 8
0.02.035.902 I common_speculative_init_result: loading draft model '/home/thc1006/dev/qwen3.8-speculative-decoding-rtx3090/models/dflash2/Qwen3.8-27B-DFlash2-Q4_K_M.gguf'
0.02.404.968 I srv    load_model: initializing, n_slots = 1, n_ctx_slot = 8192, kv_unified = 'false'
0.02.404.993 I common_speculative_impl_draft_dflash: adding speculative implementation 'draft-dflash'
0.02.404.995 I common_speculative_impl_draft_dflash: - n_max=7, n_min=0, p_min=0.00
0.02.404.995 I common_speculative_impl_draft_dflash: - block_size=8, mask_token_id=248070, n_extract=5, sample_from_anchor=true
0.02.429.776 I srv          init: chat template supports preserving reasoning, consider enabling it via --reasoning-preserve
0.02.429.808 I srv  llama_server: model loaded
0.02.429.812 I srv  llama_server: listening on http://127.0.0.1:18144
0.02.833.880 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1
0.02.833.930 I slot launch_slot_: id  0 | task 0 | processing task, is_child = 0
0.03.199.429 I slot print_timing: id  0 | task 0 | prompt eval time =     245.82 ms /    25 tokens (    9.83 ms per token,   101.70 tokens per second)
0.03.199.433 I slot print_timing: id  0 | task 0 |        eval time =     119.64 ms /     3 tokens (   59.82 ms per token,    16.72 tokens per second)
0.03.199.433 I slot print_timing: id  0 | task 0 |       total time =     365.46 ms /    28 tokens
0.03.199.435 I slot print_timing: id  0 | task 0 |    graphs reused =          1
0.03.199.438 I slot print_timing: id  0 | task 0 | draft acceptance = 0.28571 (    2 accepted /     7 generated), mean len =  3.00
0.03.199.470 I slot      release: id  0 | task 0 | stop processing: n_tokens = 28, truncated = 0
0.03.202.138 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 66391929362
0.03.269.755 I slot launch_slot_: id  0 | task 5 | processing task, is_child = 0
0.03.512.116 I slot print_timing: id  0 | task 5 | prompt eval time =     242.34 ms /    95 tokens (    2.55 ms per token,   392.01 tokens per second)
0.03.512.121 I slot print_timing: id  0 | task 5 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
0.03.512.121 I slot print_timing: id  0 | task 5 |       total time =     242.34 ms /    96 tokens
0.03.512.121 I slot print_timing: id  0 | task 5 |    graphs reused =          1
0.03.512.146 I slot      release: id  0 | task 5 | stop processing: n_tokens = 95, truncated = 0
0.03.513.931 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
0.03.513.962 I slot launch_slot_: id  0 | task 9 | processing task, is_child = 0
0.03.741.208 I slot print_timing: id  0 | task 9 | prompt eval time =     227.23 ms /    95 tokens (    2.39 ms per token,   418.07 tokens per second)
0.03.741.212 I slot print_timing: id  0 | task 9 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
0.03.741.213 I slot print_timing: id  0 | task 9 |       total time =     227.24 ms /    96 tokens
0.03.741.213 I slot print_timing: id  0 | task 9 |    graphs reused =          1
0.03.741.236 I slot      release: id  0 | task 9 | stop processing: n_tokens = 95, truncated = 0
0.03.743.219 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
0.03.743.256 I slot launch_slot_: id  0 | task 13 | processing task, is_child = 0
0.03.969.982 I slot print_timing: id  0 | task 13 | prompt eval time =     226.71 ms /    95 tokens (    2.39 ms per token,   419.03 tokens per second)
0.03.969.986 I slot print_timing: id  0 | task 13 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
0.03.969.987 I slot print_timing: id  0 | task 13 |       total time =     226.71 ms /    96 tokens
0.03.969.987 I slot print_timing: id  0 | task 13 |    graphs reused =          1
0.03.970.010 I slot      release: id  0 | task 13 | stop processing: n_tokens = 95, truncated = 0
0.03.972.746 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
0.03.972.786 I slot launch_slot_: id  0 | task 17 | processing task, is_child = 0
0.04.201.937 I slot print_timing: id  0 | task 17 | prompt eval time =     229.14 ms /    95 tokens (    2.41 ms per token,   414.60 tokens per second)
0.04.201.942 I slot print_timing: id  0 | task 17 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
0.04.201.942 I slot print_timing: id  0 | task 17 |       total time =     229.14 ms /    96 tokens
0.04.201.942 I slot print_timing: id  0 | task 17 |    graphs reused =          1
0.04.201.968 I slot      release: id  0 | task 17 | stop processing: n_tokens = 95, truncated = 0
