CMD: /home/thc1006/dev/qwen3.8-speculative-decoding-rtx3090/llamacpp-master/build/bin/llama-server -m /home/thc1006/dev/qwen3.8-speculative-decoding-rtx3090/models/target/Qwen3.8-27B-UD-Q4_K_XL.gguf --host 127.0.0.1 --port 18150 -ngl 999 -c 8192 -fa on -ctk q8_0 -ctv q8_0 --no-webui --parallel 1 --jinja --fit off --spec-type draft-mtp --spec-draft-n-max 7
0.00.117.853 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.117.923 I srv          init: The UI is disabled
0.00.117.923 I srv          init: Use --ui/--no-ui (or deprecated --webui/--no-webui) to enable/disable
0.00.117.977 W srv  llama_server: -----------------
0.00.117.977 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.117.977 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.117.977 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.117.977 W srv  llama_server: -----------------
0.00.119.168 I srv    load_model: loading model '/home/thc1006/dev/qwen3.8-speculative-decoding-rtx3090/models/target/Qwen3.8-27B-UD-Q4_K_XL.gguf'
0.01.962.375 I cmn          init: llama threadpool init, n_threads = 8
0.02.021.240 I common_speculative_init_result: creating MTP draft context against the target model '/home/thc1006/dev/qwen3.8-speculative-decoding-rtx3090/models/target/Qwen3.8-27B-UD-Q4_K_XL.gguf'
0.02.066.506 I srv    load_model: initializing, n_slots = 1, n_ctx_slot = 8192, kv_unified = 'false'
0.02.079.236 I srv          init: chat template supports preserving reasoning, consider enabling it via --reasoning-preserve
0.02.079.265 I srv  llama_server: model loaded
0.02.079.268 I srv  llama_server: listening on http://127.0.0.1:18150
0.02.275.572 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1
0.02.275.617 I slot launch_slot_: id  0 | task 0 | processing task, is_child = 0
0.02.555.680 I slot print_timing: id  0 | task 0 | prompt eval time =     199.56 ms /    25 tokens (    7.98 ms per token,   125.27 tokens per second)
0.02.555.684 I slot print_timing: id  0 | task 0 |        eval time =      80.47 ms /     3 tokens (   40.24 ms per token,    24.85 tokens per second)
0.02.555.684 I slot print_timing: id  0 | task 0 |       total time =     280.03 ms /    28 tokens
0.02.555.686 I slot print_timing: id  0 | task 0 |    graphs reused =          1
0.02.555.689 I slot print_timing: id  0 | task 0 | draft acceptance = 0.42857 (    3 accepted /     7 generated), mean len =  4.00
0.02.555.731 I slot      release: id  0 | task 0 | stop processing: n_tokens = 29, truncated = 0
0.02.558.383 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 87057647099
0.02.627.413 I slot launch_slot_: id  0 | task 5 | processing task, is_child = 0
0.02.850.587 I slot print_timing: id  0 | task 5 | prompt eval time =     223.16 ms /    95 tokens (    2.35 ms per token,   425.71 tokens per second)
0.02.850.591 I slot print_timing: id  0 | task 5 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
0.02.850.591 I slot print_timing: id  0 | task 5 |       total time =     223.16 ms /    96 tokens
0.02.850.592 I slot print_timing: id  0 | task 5 |    graphs reused =          1
0.02.850.639 I slot      release: id  0 | task 5 | stop processing: n_tokens = 95, truncated = 0
0.02.852.641 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
0.02.852.702 I slot launch_slot_: id  0 | task 9 | processing task, is_child = 0
0.03.072.947 I slot print_timing: id  0 | task 9 | prompt eval time =     220.23 ms /    95 tokens (    2.32 ms per token,   431.36 tokens per second)
0.03.072.951 I slot print_timing: id  0 | task 9 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
0.03.072.951 I slot print_timing: id  0 | task 9 |       total time =     220.24 ms /    96 tokens
0.03.072.952 I slot print_timing: id  0 | task 9 |    graphs reused =          1
0.03.072.975 I slot      release: id  0 | task 9 | stop processing: n_tokens = 95, truncated = 0
0.03.075.139 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
0.03.075.174 I slot launch_slot_: id  0 | task 13 | processing task, is_child = 0
0.03.295.245 I slot print_timing: id  0 | task 13 | prompt eval time =     220.06 ms /    95 tokens (    2.32 ms per token,   431.70 tokens per second)
0.03.295.249 I slot print_timing: id  0 | task 13 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
