CMD: /home/thc1006/dev/qwen3.8-speculative-decoding-rtx3090/llamacpp-master/build/bin/llama-server -m /home/thc1006/dev/qwen3.8-speculative-decoding-rtx3090/models/target/Qwen3.8-27B-UD-Q4_K_XL.gguf --host 127.0.0.1 --port 18225 -ngl 999 -c 8192 -fa on -ctk q8_0 -ctv q8_0 --no-webui --parallel 1 --jinja --fit off --spec-type draft-mtp --spec-draft-n-max 1
0.00.123.664 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.125.433 I srv          init: The UI is disabled
0.00.125.437 I srv          init: Use --ui/--no-ui (or deprecated --webui/--no-webui) to enable/disable
0.00.125.793 W srv  llama_server: -----------------
0.00.125.796 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.125.796 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.125.796 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.125.797 W srv  llama_server: -----------------
0.00.127.046 I srv    load_model: loading model '/home/thc1006/dev/qwen3.8-speculative-decoding-rtx3090/models/target/Qwen3.8-27B-UD-Q4_K_XL.gguf'
0.02.085.367 I cmn          init: llama threadpool init, n_threads = 8
0.02.161.682 I common_speculative_init_result: creating MTP draft context against the target model '/home/thc1006/dev/qwen3.8-speculative-decoding-rtx3090/models/target/Qwen3.8-27B-UD-Q4_K_XL.gguf'
0.02.202.065 I srv    load_model: initializing, n_slots = 1, n_ctx_slot = 8192, kv_unified = 'false'
0.02.220.356 I srv          init: chat template supports preserving reasoning, consider enabling it via --reasoning-preserve
0.02.220.397 I srv  llama_server: model loaded
0.02.220.400 I srv  llama_server: listening on http://127.0.0.1:18225
0.02.344.191 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1
0.02.344.237 I slot launch_slot_: id  0 | task 0 | processing task, is_child = 0
0.02.614.461 I slot print_timing: id  0 | task 0 | prompt eval time =     226.56 ms /    25 tokens (    9.06 ms per token,   110.34 tokens per second)
0.02.614.465 I slot print_timing: id  0 | task 0 |        eval time =      43.63 ms /     3 tokens (   21.82 ms per token,    45.84 tokens per second)
0.02.614.465 I slot print_timing: id  0 | task 0 |       total time =     270.19 ms /    28 tokens
0.02.614.468 I slot print_timing: id  0 | task 0 |    graphs reused =          1
0.02.614.469 I slot print_timing: id  0 | task 0 | draft acceptance = 1.00000 (    1 accepted /     1 generated), mean len =  2.00
0.02.614.525 I slot      release: id  0 | task 0 | stop processing: n_tokens = 27, truncated = 0
0.02.616.970 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 125422174145
0.02.686.800 I slot launch_slot_: id  0 | task 5 | processing task, is_child = 0
0.02.916.725 I slot print_timing: id  0 | task 5 | prompt eval time =     229.91 ms /    95 tokens (    2.42 ms per token,   413.21 tokens per second)
0.02.916.729 I slot print_timing: id  0 | task 5 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
0.02.916.730 I slot print_timing: id  0 | task 5 |       total time =     229.91 ms /    96 tokens
0.02.916.730 I slot print_timing: id  0 | task 5 |    graphs reused =          1
0.02.916.752 I slot      release: id  0 | task 5 | stop processing: n_tokens = 95, truncated = 0
0.02.918.596 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
0.02.918.624 I slot launch_slot_: id  0 | task 9 | processing task, is_child = 0
0.03.140.074 I slot print_timing: id  0 | task 9 | prompt eval time =     221.44 ms /    95 tokens (    2.33 ms per token,   429.01 tokens per second)
