CMD: /home/thc1006/dev/qwen3.8-speculative-decoding-rtx3090/llamacpp-master/build/bin/llama-server -m /home/thc1006/dev/qwen3.8-speculative-decoding-rtx3090/models/target/Qwen3.8-27B-UD-Q4_K_XL.gguf --host 127.0.0.1 --port 18138 -ngl 999 -c 8192 -fa on -ctk q8_0 -ctv q8_0 --no-webui --parallel 1 --jinja --fit off --spec-type draft-mtp --spec-draft-n-max 2
0.00.200.260 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.200.344 I srv          init: The UI is disabled
0.00.200.346 I srv          init: Use --ui/--no-ui (or deprecated --webui/--no-webui) to enable/disable
0.00.200.387 W srv  llama_server: -----------------
0.00.200.389 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.200.389 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.200.389 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.200.389 W srv  llama_server: -----------------
0.00.201.604 I srv    load_model: loading model '/home/thc1006/dev/qwen3.8-speculative-decoding-rtx3090/models/target/Qwen3.8-27B-UD-Q4_K_XL.gguf'
0.28.067.111 I cmn          init: llama threadpool init, n_threads = 8
0.28.150.591 I common_speculative_init_result: creating MTP draft context against the target model '/home/thc1006/dev/qwen3.8-speculative-decoding-rtx3090/models/target/Qwen3.8-27B-UD-Q4_K_XL.gguf'
0.28.194.844 I srv    load_model: initializing, n_slots = 1, n_ctx_slot = 8192, kv_unified = 'false'
0.28.221.691 I srv          init: chat template supports preserving reasoning, consider enabling it via --reasoning-preserve
0.28.221.725 I srv  llama_server: model loaded
0.28.221.729 I srv  llama_server: listening on http://127.0.0.1:18138
0.28.344.015 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1
0.28.344.084 I slot launch_slot_: id  0 | task 0 | processing task, is_child = 0
0.28.675.054 I slot print_timing: id  0 | task 0 | prompt eval time =     276.60 ms /    25 tokens (   11.06 ms per token,    90.38 tokens per second)
0.28.675.058 I slot print_timing: id  0 | task 0 |        eval time =      54.34 ms /     3 tokens (   27.17 ms per token,    36.80 tokens per second)
0.28.675.059 I slot print_timing: id  0 | task 0 |       total time =     330.94 ms /    28 tokens
0.28.675.061 I slot print_timing: id  0 | task 0 |    graphs reused =          1
0.28.675.062 I slot print_timing: id  0 | task 0 | draft acceptance = 1.00000 (    2 accepted /     2 generated), mean len =  3.00
0.28.676.048 I slot      release: id  0 | task 0 | stop processing: n_tokens = 28, truncated = 0
0.28.682.102 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 618378188888
0.28.817.383 I slot launch_slot_: id  0 | task 5 | processing task, is_child = 0
0.29.115.547 I slot print_timing: id  0 | task 5 | prompt eval time =     298.14 ms /    95 tokens (    3.14 ms per token,   318.64 tokens per second)
0.29.115.551 I slot print_timing: id  0 | task 5 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
0.29.115.551 I slot print_timing: id  0 | task 5 |       total time =     298.14 ms /    96 tokens
0.29.115.551 I slot print_timing: id  0 | task 5 |    graphs reused =          1
0.29.115.578 I slot      release: id  0 | task 5 | stop processing: n_tokens = 95, truncated = 0
0.29.117.540 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
0.29.117.566 I slot launch_slot_: id  0 | task 9 | processing task, is_child = 0
0.29.389.490 I slot print_timing: id  0 | task 9 | prompt eval time =     271.91 ms /    95 tokens (    2.86 ms per token,   349.38 tokens per second)
0.29.389.495 I slot print_timing: id  0 | task 9 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
0.29.389.495 I slot print_timing: id  0 | task 9 |       total time =     271.91 ms /    96 tokens
0.29.389.496 I slot print_timing: id  0 | task 9 |    graphs reused =          1
0.29.389.517 I slot      release: id  0 | task 9 | stop processing: n_tokens = 95, truncated = 0
0.29.391.274 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
0.29.391.309 I slot launch_slot_: id  0 | task 13 | processing task, is_child = 0
0.29.663.805 I slot print_timing: id  0 | task 13 | prompt eval time =     272.48 ms /    95 tokens (    2.87 ms per token,   348.65 tokens per second)
0.29.663.809 I slot print_timing: id  0 | task 13 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
0.29.663.810 I slot print_timing: id  0 | task 13 |       total time =     272.48 ms /    96 tokens
0.29.663.810 I slot print_timing: id  0 | task 13 |    graphs reused =          1
0.29.663.832 I slot      release: id  0 | task 13 | stop processing: n_tokens = 95, truncated = 0
0.29.665.634 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
0.29.665.665 I slot launch_slot_: id  0 | task 17 | processing task, is_child = 0
0.29.940.755 I slot print_timing: id  0 | task 17 | prompt eval time =     275.08 ms /    95 tokens (    2.90 ms per token,   345.36 tokens per second)
0.29.940.759 I slot print_timing: id  0 | task 17 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
0.29.940.760 I slot print_timing: id  0 | task 17 |       total time =     275.08 ms /    96 tokens
0.29.940.760 I slot print_timing: id  0 | task 17 |    graphs reused =          1
0.29.940.785 I slot      release: id  0 | task 17 | stop processing: n_tokens = 95, truncated = 0
0.29.942.739 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
0.29.942.773 I slot launch_slot_: id  0 | task 21 | processing task, is_child = 0
0.30.214.602 I slot print_timing: id  0 | task 21 | prompt eval time =     271.81 ms /    95 tokens (    2.86 ms per token,   349.51 tokens per second)
0.30.214.607 I slot print_timing: id  0 | task 21 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
