CMD: /home/thc1006/dev/qwen3.8-speculative-decoding-rtx3090/llamacpp-master/build/bin/llama-server -m /home/thc1006/dev/qwen3.8-speculative-decoding-rtx3090/models/target/Qwen3.8-27B-UD-Q4_K_XL.gguf --host 127.0.0.1 --port 18144 -ngl 999 -c 8192 -fa on -ctk q8_0 -ctv q8_0 --no-webui --parallel 1 --jinja --fit off
0.00.116.357 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.116.439 I srv          init: The UI is disabled
0.00.116.440 I srv          init: Use --ui/--no-ui (or deprecated --webui/--no-webui) to enable/disable
0.00.116.476 W srv  llama_server: -----------------
0.00.116.476 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.116.476 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.116.477 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.116.477 W srv  llama_server: -----------------
0.00.117.940 I srv    load_model: loading model '/home/thc1006/dev/qwen3.8-speculative-decoding-rtx3090/models/target/Qwen3.8-27B-UD-Q4_K_XL.gguf'
0.00.415.556 W model has unused tensor blk.64.attn_norm.weight (size = 20480 bytes) -- ignoring
0.00.415.562 W model has unused tensor blk.64.post_attention_norm.weight (size = 20480 bytes) -- ignoring
0.00.415.566 W model has unused tensor blk.64.attn_q.weight (size = 51609600 bytes) -- ignoring
0.00.415.568 W model has unused tensor blk.64.attn_k.weight (size = 5570560 bytes) -- ignoring
0.00.415.570 W model has unused tensor blk.64.attn_v.weight (size = 5570560 bytes) -- ignoring
0.00.415.575 W model has unused tensor blk.64.attn_output.weight (size = 25804800 bytes) -- ignoring
0.00.415.577 W model has unused tensor blk.64.attn_q_norm.weight (size = 1024 bytes) -- ignoring
0.00.415.578 W model has unused tensor blk.64.attn_k_norm.weight (size = 1024 bytes) -- ignoring
0.00.415.580 W model has unused tensor blk.64.ffn_gate.weight (size = 73113600 bytes) -- ignoring
0.00.415.581 W model has unused tensor blk.64.ffn_down.weight (size = 73113600 bytes) -- ignoring
0.00.415.583 W model has unused tensor blk.64.ffn_up.weight (size = 73113600 bytes) -- ignoring
0.00.415.600 W model has unused tensor blk.64.nextn.eh_proj.weight (size = 43008000 bytes) -- ignoring
0.00.415.602 W model has unused tensor blk.64.nextn.enorm.weight (size = 20480 bytes) -- ignoring
0.00.415.603 W model has unused tensor blk.64.nextn.hnorm.weight (size = 20480 bytes) -- ignoring
0.00.415.608 W model has unused tensor blk.64.nextn.shared_head_norm.weight (size = 20480 bytes) -- ignoring
0.01.925.639 I cmn          init: llama threadpool init, n_threads = 8
0.02.016.971 I srv    load_model: initializing, n_slots = 1, n_ctx_slot = 8192, kv_unified = 'false'
0.02.020.196 I srv          init: chat template supports preserving reasoning, consider enabling it via --reasoning-preserve
0.02.020.227 I srv  llama_server: model loaded
0.02.020.232 I srv  llama_server: listening on http://127.0.0.1:18144
0.02.266.590 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1
0.02.266.644 I slot launch_slot_: id  0 | task 0 | processing task, is_child = 0
0.02.486.536 I slot print_timing: id  0 | task 0 | prompt eval time =     162.50 ms /    25 tokens (    6.50 ms per token,   153.84 tokens per second)
0.02.486.540 I slot print_timing: id  0 | task 0 |        eval time =      57.37 ms /     3 tokens (   28.68 ms per token,    34.86 tokens per second)
0.02.486.541 I slot print_timing: id  0 | task 0 |       total time =     219.87 ms /    28 tokens
0.02.486.544 I slot print_timing: id  0 | task 0 |    graphs reused =          2
0.02.486.567 I slot      release: id  0 | task 0 | stop processing: n_tokens = 27, truncated = 0
0.02.489.049 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 70097510005
0.02.556.662 I slot launch_slot_: id  0 | task 6 | processing task, is_child = 0
0.02.739.514 I slot print_timing: id  0 | task 6 | prompt eval time =     182.83 ms /    95 tokens (    1.92 ms per token,   519.60 tokens per second)
0.02.739.520 I slot print_timing: id  0 | task 6 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
0.02.739.520 I slot print_timing: id  0 | task 6 |       total time =     182.83 ms /    96 tokens
0.02.739.521 I slot print_timing: id  0 | task 6 |    graphs reused =          2
0.02.739.535 I slot      release: id  0 | task 6 | stop processing: n_tokens = 95, truncated = 0
0.02.741.584 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
0.02.741.616 I slot launch_slot_: id  0 | task 10 | processing task, is_child = 0
0.02.924.433 I slot print_timing: id  0 | task 10 | prompt eval time =     182.81 ms /    95 tokens (    1.92 ms per token,   519.68 tokens per second)
0.02.924.437 I slot print_timing: id  0 | task 10 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
0.02.924.437 I slot print_timing: id  0 | task 10 |       total time =     182.81 ms /    96 tokens
0.02.924.438 I slot print_timing: id  0 | task 10 |    graphs reused =          2
0.02.924.453 I slot      release: id  0 | task 10 | stop processing: n_tokens = 95, truncated = 0
0.02.926.352 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
0.02.926.388 I slot launch_slot_: id  0 | task 14 | processing task, is_child = 0
0.03.109.492 I slot print_timing: id  0 | task 14 | prompt eval time =     183.09 ms /    95 tokens (    1.93 ms per token,   518.87 tokens per second)
0.03.109.497 I slot print_timing: id  0 | task 14 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
0.03.109.497 I slot print_timing: id  0 | task 14 |       total time =     183.09 ms /    96 tokens
0.03.109.498 I slot print_timing: id  0 | task 14 |    graphs reused =          2
0.03.109.518 I slot      release: id  0 | task 14 | stop processing: n_tokens = 95, truncated = 0
0.03.111.441 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
0.03.111.499 I slot launch_slot_: id  0 | task 18 | processing task, is_child = 0
