CMD: /home/thc1006/dev/qwen3.8-speculative-decoding-rtx3090/llamacpp-master/build/bin/llama-server -m /home/thc1006/dev/qwen3.8-speculative-decoding-rtx3090/models/target/Qwen3.8-27B-UD-Q4_K_XL.gguf --host 127.0.0.1 --port 18138 -ngl 999 -c 8192 -fa on -ctk q8_0 -ctv q8_0 --no-webui --parallel 1 --jinja --fit off
0.00.204.866 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.204.945 I srv          init: The UI is disabled
0.00.204.947 I srv          init: Use --ui/--no-ui (or deprecated --webui/--no-webui) to enable/disable
0.00.204.986 W srv  llama_server: -----------------
0.00.204.988 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.204.988 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.204.988 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.204.988 W srv  llama_server: -----------------
0.00.206.189 I srv    load_model: loading model '/home/thc1006/dev/qwen3.8-speculative-decoding-rtx3090/models/target/Qwen3.8-27B-UD-Q4_K_XL.gguf'
0.00.522.536 W model has unused tensor blk.64.attn_norm.weight (size = 20480 bytes) -- ignoring
0.00.522.542 W model has unused tensor blk.64.post_attention_norm.weight (size = 20480 bytes) -- ignoring
0.00.522.547 W model has unused tensor blk.64.attn_q.weight (size = 51609600 bytes) -- ignoring
0.00.522.548 W model has unused tensor blk.64.attn_k.weight (size = 5570560 bytes) -- ignoring
0.00.522.550 W model has unused tensor blk.64.attn_v.weight (size = 5570560 bytes) -- ignoring
0.00.522.556 W model has unused tensor blk.64.attn_output.weight (size = 25804800 bytes) -- ignoring
0.00.522.557 W model has unused tensor blk.64.attn_q_norm.weight (size = 1024 bytes) -- ignoring
0.00.522.559 W model has unused tensor blk.64.attn_k_norm.weight (size = 1024 bytes) -- ignoring
0.00.522.561 W model has unused tensor blk.64.ffn_gate.weight (size = 73113600 bytes) -- ignoring
0.00.522.562 W model has unused tensor blk.64.ffn_down.weight (size = 73113600 bytes) -- ignoring
0.00.522.564 W model has unused tensor blk.64.ffn_up.weight (size = 73113600 bytes) -- ignoring
0.00.522.566 W model has unused tensor blk.64.nextn.eh_proj.weight (size = 43008000 bytes) -- ignoring
0.00.522.568 W model has unused tensor blk.64.nextn.enorm.weight (size = 20480 bytes) -- ignoring
0.00.522.570 W model has unused tensor blk.64.nextn.hnorm.weight (size = 20480 bytes) -- ignoring
0.00.522.575 W model has unused tensor blk.64.nextn.shared_head_norm.weight (size = 20480 bytes) -- ignoring
0.30.334.073 I cmn          init: llama threadpool init, n_threads = 8
0.30.453.213 I srv    load_model: initializing, n_slots = 1, n_ctx_slot = 8192, kv_unified = 'false'
0.30.465.608 I srv          init: chat template supports preserving reasoning, consider enabling it via --reasoning-preserve
0.30.465.649 I srv  llama_server: model loaded
0.30.465.653 I srv  llama_server: listening on http://127.0.0.1:18138
0.30.889.010 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1
0.30.889.083 I slot launch_slot_: id  0 | task 0 | processing task, is_child = 0
0.31.198.203 I slot print_timing: id  0 | task 0 | prompt eval time =     249.27 ms /    25 tokens (    9.97 ms per token,   100.29 tokens per second)
0.31.198.208 I slot print_timing: id  0 | task 0 |        eval time =      59.82 ms /     3 tokens (   29.91 ms per token,    33.43 tokens per second)
0.31.198.208 I slot print_timing: id  0 | task 0 |       total time =     309.09 ms /    28 tokens
0.31.198.211 I slot print_timing: id  0 | task 0 |    graphs reused =          2
0.31.198.278 I slot      release: id  0 | task 0 | stop processing: n_tokens = 27, truncated = 0
0.31.204.534 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 629802842036
0.31.347.505 I slot launch_slot_: id  0 | task 6 | processing task, is_child = 0
0.31.598.524 I slot print_timing: id  0 | task 6 | prompt eval time =     251.00 ms /    95 tokens (    2.64 ms per token,   378.49 tokens per second)
0.31.598.529 I slot print_timing: id  0 | task 6 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
0.31.598.530 I slot print_timing: id  0 | task 6 |       total time =     251.00 ms /    96 tokens
0.31.598.531 I slot print_timing: id  0 | task 6 |    graphs reused =          2
0.31.598.557 I slot      release: id  0 | task 6 | stop processing: n_tokens = 95, truncated = 0
0.31.601.187 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
0.31.601.237 I slot launch_slot_: id  0 | task 10 | processing task, is_child = 0
0.31.824.170 I slot print_timing: id  0 | task 10 | prompt eval time =     222.92 ms /    95 tokens (    2.35 ms per token,   426.17 tokens per second)
0.31.824.175 I slot print_timing: id  0 | task 10 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
0.31.824.175 I slot print_timing: id  0 | task 10 |       total time =     222.92 ms /    96 tokens
0.31.824.176 I slot print_timing: id  0 | task 10 |    graphs reused =          2
0.31.824.193 I slot      release: id  0 | task 10 | stop processing: n_tokens = 95, truncated = 0
0.31.826.288 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
0.31.826.323 I slot launch_slot_: id  0 | task 14 | processing task, is_child = 0
0.32.042.658 I slot print_timing: id  0 | task 14 | prompt eval time =     216.32 ms /    95 tokens (    2.28 ms per token,   439.16 tokens per second)
0.32.042.662 I slot print_timing: id  0 | task 14 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
0.32.042.663 I slot print_timing: id  0 | task 14 |       total time =     216.32 ms /    96 tokens
0.32.042.663 I slot print_timing: id  0 | task 14 |    graphs reused =          2
0.32.042.680 I slot      release: id  0 | task 14 | stop processing: n_tokens = 95, truncated = 0
0.32.044.537 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
0.32.044.574 I slot launch_slot_: id  0 | task 18 | processing task, is_child = 0
0.32.262.079 I slot print_timing: id  0 | task 18 | prompt eval time =     217.49 ms /    95 tokens (    2.29 ms per token,   436.80 tokens per second)
0.32.262.084 I slot print_timing: id  0 | task 18 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
0.32.262.084 I slot print_timing: id  0 | task 18 |       total time =     217.49 ms /    96 tokens
0.32.262.085 I slot print_timing: id  0 | task 18 |    graphs reused =          2
0.32.262.101 I slot      release: id  0 | task 18 | stop processing: n_tokens = 95, truncated = 0
0.32.264.105 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
