CMD: /home/thc1006/dev/qwen3.8-speculative-decoding-rtx3090/llamacpp-master/build/bin/llama-server -m /home/thc1006/dev/qwen3.8-speculative-decoding-rtx3090/models/target/Qwen3.8-27B-UD-Q4_K_XL.gguf --host 127.0.0.1 --port 18138 -ngl 999 -c 8192 -fa on -ctk q8_0 -ctv q8_0 --no-webui --parallel 1 --jinja --fit off --spec-type draft-mtp --spec-draft-n-max 2
0.00.148.868 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.148.952 I srv          init: The UI is disabled
0.00.148.952 I srv          init: Use --ui/--no-ui (or deprecated --webui/--no-webui) to enable/disable
0.00.148.989 W srv  llama_server: -----------------
0.00.148.991 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.148.992 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.148.992 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.148.992 W srv  llama_server: -----------------
0.00.150.185 I srv    load_model: loading model '/home/thc1006/dev/qwen3.8-speculative-decoding-rtx3090/models/target/Qwen3.8-27B-UD-Q4_K_XL.gguf'
0.30.555.843 I cmn          init: llama threadpool init, n_threads = 8
0.30.644.577 I common_speculative_init_result: creating MTP draft context against the target model '/home/thc1006/dev/qwen3.8-speculative-decoding-rtx3090/models/target/Qwen3.8-27B-UD-Q4_K_XL.gguf'
0.30.781.999 I srv    load_model: initializing, n_slots = 1, n_ctx_slot = 8192, kv_unified = 'false'
0.30.814.202 I srv          init: chat template supports preserving reasoning, consider enabling it via --reasoning-preserve
0.30.814.236 I srv  llama_server: model loaded
0.30.814.240 I srv  llama_server: listening on http://127.0.0.1:18138
0.31.368.325 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1
0.31.368.372 I slot launch_slot_: id  0 | task 0 | processing task, is_child = 0
0.31.953.847 I slot print_timing: id  0 | task 0 | prompt eval time =     423.59 ms /    25 tokens (   16.94 ms per token,    59.02 tokens per second)
0.31.953.851 I slot print_timing: id  0 | task 0 |        eval time =     161.85 ms /     3 tokens (   80.93 ms per token,    12.36 tokens per second)
0.31.953.852 I slot print_timing: id  0 | task 0 |       total time =     585.45 ms /    28 tokens
0.31.953.854 I slot print_timing: id  0 | task 0 |    graphs reused =          1
0.31.953.856 I slot print_timing: id  0 | task 0 | draft acceptance = 1.00000 (    2 accepted /     2 generated), mean len =  3.00
0.31.954.683 I slot      release: id  0 | task 0 | stop processing: n_tokens = 28, truncated = 0
0.31.959.663 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 538888325308
0.32.103.063 I slot launch_slot_: id  0 | task 5 | processing task, is_child = 0
0.32.713.971 I slot print_timing: id  0 | task 5 | prompt eval time =     610.89 ms /    95 tokens (    6.43 ms per token,   155.51 tokens per second)
0.32.713.975 I slot print_timing: id  0 | task 5 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
0.32.713.976 I slot print_timing: id  0 | task 5 |       total time =     610.89 ms /    96 tokens
0.32.713.976 I slot print_timing: id  0 | task 5 |    graphs reused =          1
0.32.714.000 I slot      release: id  0 | task 5 | stop processing: n_tokens = 95, truncated = 0
0.32.715.863 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
0.32.715.894 I slot launch_slot_: id  0 | task 9 | processing task, is_child = 0
0.33.319.484 I slot print_timing: id  0 | task 9 | prompt eval time =     603.58 ms /    95 tokens (    6.35 ms per token,   157.39 tokens per second)
0.33.319.489 I slot print_timing: id  0 | task 9 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
0.33.319.489 I slot print_timing: id  0 | task 9 |       total time =     603.58 ms /    96 tokens
0.33.319.490 I slot print_timing: id  0 | task 9 |    graphs reused =          1
0.33.319.513 I slot      release: id  0 | task 9 | stop processing: n_tokens = 95, truncated = 0
0.33.321.528 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
0.33.321.564 I slot launch_slot_: id  0 | task 13 | processing task, is_child = 0
0.33.940.030 I slot print_timing: id  0 | task 13 | prompt eval time =     618.45 ms /    95 tokens (    6.51 ms per token,   153.61 tokens per second)
0.33.940.034 I slot print_timing: id  0 | task 13 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
0.33.940.034 I slot print_timing: id  0 | task 13 |       total time =     618.45 ms /    96 tokens
0.33.940.035 I slot print_timing: id  0 | task 13 |    graphs reused =          1
0.33.940.057 I slot      release: id  0 | task 13 | stop processing: n_tokens = 95, truncated = 0
0.33.942.819 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
0.33.942.869 I slot launch_slot_: id  0 | task 17 | processing task, is_child = 0
0.34.563.821 I slot print_timing: id  0 | task 17 | prompt eval time =     620.94 ms /    95 tokens (    6.54 ms per token,   152.99 tokens per second)
0.34.563.826 I slot print_timing: id  0 | task 17 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
0.34.563.827 I slot print_timing: id  0 | task 17 |       total time =     620.94 ms /    96 tokens
0.34.563.827 I slot print_timing: id  0 | task 17 |    graphs reused =          1
0.34.563.850 I slot      release: id  0 | task 17 | stop processing: n_tokens = 95, truncated = 0
0.34.565.849 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
0.34.565.895 I slot launch_slot_: id  0 | task 21 | processing task, is_child = 0
0.35.166.116 I slot print_timing: id  0 | task 21 | prompt eval time =     600.21 ms /    95 tokens (    6.32 ms per token,   158.28 tokens per second)
0.35.166.120 I slot print_timing: id  0 | task 21 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
0.35.166.120 I slot print_timing: id  0 | task 21 |       total time =     600.21 ms /    96 tokens
0.35.166.121 I slot print_timing: id  0 | task 21 |    graphs reused =          1
0.35.166.143 I slot      release: id  0 | task 21 | stop processing: n_tokens = 95, truncated = 0
0.35.167.983 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
0.35.168.014 I slot launch_slot_: id  0 | task 25 | processing task, is_child = 0
0.35.770.454 I slot print_timing: id  0 | task 25 | prompt eval time =     602.43 ms /    95 tokens (    6.34 ms per token,   157.70 tokens per second)
0.35.770.459 I slot print_timing: id  0 | task 25 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
0.35.770.459 I slot print_timing: id  0 | task 25 |       total time =     602.43 ms /    96 tokens
0.35.770.460 I slot print_timing: id  0 | task 25 |    graphs reused =          1
0.35.770.483 I slot      release: id  0 | task 25 | stop processing: n_tokens = 95, truncated = 0
0.35.772.436 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
0.35.772.471 I slot launch_slot_: id  0 | task 29 | processing task, is_child = 0
0.36.395.092 I slot print_timing: id  0 | task 29 | prompt eval time =     622.61 ms /    95 tokens (    6.55 ms per token,   152.58 tokens per second)
