CMD: /home/thc1006/dev/qwen3.8-speculative-decoding-rtx3090/llamacpp-master/build/bin/llama-server -m /home/thc1006/dev/qwen3.8-speculative-decoding-rtx3090/models/moe/Qwen3.6-35B-A3B-UD-Q4_K_XL.gguf --host 127.0.0.1 --port 18240 -ngl 999 -c 8192 -fa on -ctk q8_0 -ctv q8_0 --no-webui --parallel 1 --jinja --fit off --spec-type draft-simple --spec-draft-n-max 4 -md /home/thc1006/dev/qwen3.8-speculative-decoding-rtx3090/models/draft08b/Qwen3.5-0.8B-Q4_K_M.gguf -ngld 99
0.00.208.244 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.208.324 I srv          init: The UI is disabled
0.00.208.326 I srv          init: Use --ui/--no-ui (or deprecated --webui/--no-webui) to enable/disable
0.00.208.365 W srv  llama_server: -----------------
0.00.208.366 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.208.366 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.208.367 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.208.367 W srv  llama_server: -----------------
0.00.209.548 I srv    load_model: loading model '/home/thc1006/dev/qwen3.8-speculative-decoding-rtx3090/models/moe/Qwen3.6-35B-A3B-UD-Q4_K_XL.gguf'
0.00.532.924 W model has unused tensor blk.40.attn_norm.weight (size = 8192 bytes) -- ignoring
0.00.532.929 W model has unused tensor blk.40.post_attention_norm.weight (size = 8192 bytes) -- ignoring
0.00.532.933 W model has unused tensor blk.40.attn_q.weight (size = 17825792 bytes) -- ignoring
0.00.532.944 W model has unused tensor blk.40.attn_k.weight (size = 1114112 bytes) -- ignoring
0.00.532.946 W model has unused tensor blk.40.attn_v.weight (size = 1114112 bytes) -- ignoring
0.00.532.952 W model has unused tensor blk.40.attn_output.weight (size = 8912896 bytes) -- ignoring
0.00.532.953 W model has unused tensor blk.40.attn_q_norm.weight (size = 1024 bytes) -- ignoring
0.00.532.955 W model has unused tensor blk.40.attn_k_norm.weight (size = 1024 bytes) -- ignoring
0.00.532.957 W model has unused tensor blk.40.ffn_gate_inp.weight (size = 1048576 bytes) -- ignoring
0.00.532.959 W model has unused tensor blk.40.ffn_down_exps.weight (size = 184549376 bytes) -- ignoring
0.00.532.962 W model has unused tensor blk.40.ffn_gate_exps.weight (size = 150994944 bytes) -- ignoring
0.00.532.969 W model has unused tensor blk.40.ffn_up_exps.weight (size = 150994944 bytes) -- ignoring
0.00.532.971 W model has unused tensor blk.40.ffn_gate_inp_shexp.weight (size = 4096 bytes) -- ignoring
0.00.532.973 W model has unused tensor blk.40.ffn_gate_shexp.weight (size = 1114112 bytes) -- ignoring
0.00.532.975 W model has unused tensor blk.40.ffn_up_shexp.weight (size = 1114112 bytes) -- ignoring
0.00.532.976 W model has unused tensor blk.40.ffn_down_shexp.weight (size = 1114112 bytes) -- ignoring
0.00.532.979 W model has unused tensor blk.40.nextn.eh_proj.weight (size = 8912896 bytes) -- ignoring
0.00.532.981 W model has unused tensor blk.40.nextn.enorm.weight (size = 8192 bytes) -- ignoring
0.00.532.982 W model has unused tensor blk.40.nextn.hnorm.weight (size = 8192 bytes) -- ignoring
0.00.532.987 W model has unused tensor blk.40.nextn.shared_head_norm.weight (size = 8192 bytes) -- ignoring
0.21.652.480 I cmn          init: llama threadpool init, n_threads = 8
0.21.721.853 I common_speculative_init_result: loading draft model '/home/thc1006/dev/qwen3.8-speculative-decoding-rtx3090/models/draft08b/Qwen3.5-0.8B-Q4_K_M.gguf'
0.22.511.703 I srv    load_model: initializing, n_slots = 1, n_ctx_slot = 8192, kv_unified = 'false'
0.22.527.797 I srv          init: chat template supports preserving reasoning, consider enabling it via --reasoning-preserve
0.22.528.140 I srv  llama_server: model loaded
0.22.528.145 I srv  llama_server: listening on http://127.0.0.1:18240
0.22.808.107 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1
0.22.808.151 I slot launch_slot_: id  0 | task 0 | processing task, is_child = 0
0.23.160.060 I slot print_timing: id  0 | task 0 | prompt eval time =     227.02 ms /    25 tokens (    9.08 ms per token,   110.12 tokens per second)
0.23.160.064 I slot print_timing: id  0 | task 0 |        eval time =     124.85 ms /    10 tokens (   13.87 ms per token,    72.08 tokens per second)
0.23.160.064 I slot print_timing: id  0 | task 0 |       total time =     351.87 ms /    35 tokens
0.23.160.067 I slot print_timing: id  0 | task 0 |    graphs reused =          2
0.23.160.070 I slot print_timing: id  0 | task 0 | draft acceptance = 1.00000 (    8 accepted /     8 generated), mean len =  5.00
0.23.160.107 I slot      release: id  0 | task 0 | stop processing: n_tokens = 35, truncated = 0
0.23.162.628 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 202360326116
0.23.246.622 I slot launch_slot_: id  0 | task 6 | processing task, is_child = 0
0.23.450.764 I slot print_timing: id  0 | task 6 | prompt eval time =     204.12 ms /    95 tokens (    2.15 ms per token,   465.41 tokens per second)
0.23.450.767 I slot print_timing: id  0 | task 6 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
0.23.450.768 I slot print_timing: id  0 | task 6 |       total time =     204.12 ms /    96 tokens
0.23.450.768 I slot print_timing: id  0 | task 6 |    graphs reused =          2
0.23.450.794 I slot      release: id  0 | task 6 | stop processing: n_tokens = 95, truncated = 0
0.23.452.960 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
0.23.452.998 I slot launch_slot_: id  0 | task 10 | processing task, is_child = 0
0.23.600.431 I slot print_timing: id  0 | task 10 | prompt eval time =     147.42 ms /    95 tokens (    1.55 ms per token,   644.42 tokens per second)
0.23.600.436 I slot print_timing: id  0 | task 10 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
0.23.600.436 I slot print_timing: id  0 | task 10 |       total time =     147.42 ms /    96 tokens
0.23.600.437 I slot print_timing: id  0 | task 10 |    graphs reused =          2
0.23.600.462 I slot      release: id  0 | task 10 | stop processing: n_tokens = 95, truncated = 0
0.23.602.323 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
0.23.602.355 I slot launch_slot_: id  0 | task 14 | processing task, is_child = 0
0.23.750.694 I slot print_timing: id  0 | task 14 | prompt eval time =     148.33 ms /    95 tokens (    1.56 ms per token,   640.48 tokens per second)
0.23.750.697 I slot print_timing: id  0 | task 14 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
0.23.750.698 I slot print_timing: id  0 | task 14 |       total time =     148.33 ms /    96 tokens
0.23.750.698 I slot print_timing: id  0 | task 14 |    graphs reused =          2
0.23.750.722 I slot      release: id  0 | task 14 | stop processing: n_tokens = 95, truncated = 0
0.23.752.895 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
0.23.752.926 I slot launch_slot_: id  0 | task 18 | processing task, is_child = 0
0.23.899.316 I slot print_timing: id  0 | task 18 | prompt eval time =     146.38 ms /    95 tokens (    1.54 ms per token,   649.01 tokens per second)
0.23.899.320 I slot print_timing: id  0 | task 18 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
0.23.899.320 I slot print_timing: id  0 | task 18 |       total time =     146.38 ms /    96 tokens
0.23.899.321 I slot print_timing: id  0 | task 18 |    graphs reused =          2
0.23.899.346 I slot      release: id  0 | task 18 | stop processing: n_tokens = 95, truncated = 0
0.23.901.197 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
0.23.901.233 I slot launch_slot_: id  0 | task 22 | processing task, is_child = 0
